Genesymbol	miRNA	Cancertype	Targetsiteclass
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4323	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-4690-3p	"ProstateCancer(OICR,CA)"	Disrupted
KRAS	hsa-miR-4279	"ProstateCancer(OICR,CA)"	Disrupted
KRAS	hsa-miR-4279	"ProstateCancer(OICR,CA)"	Disrupted
MDM2	hsa-miR-511	"ProstateCancer(OICR,CA)"	Disrupted
NRAS	hsa-miR-1297	"ProstateCancer(OICR,CA)"	Disrupted
NRAS	hsa-miR-4465	"ProstateCancer(OICR,CA)"	Disrupted
PDGFB	hsa-miR-4330	"BreastCarcinoma(WTSI,UK)"	Disrupted
PDGFB	hsa-miR-4330	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-29b-1-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-326	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-330-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-4768-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-29b-1-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-326	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-330-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-4768-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-29b-1-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-326	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-330-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-4768-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-3607-5p	"BreastCarcinoma(WTSI,UK)"	Created
KAT6A	hsa-miR-3607-5p	"BreastCarcinoma(WTSI,UK)"	Created
KAT6A	hsa-miR-3607-5p	"BreastCarcinoma(WTSI,UK)"	Created
ABL2	hsa-miR-5006-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ABL2	hsa-miR-5006-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ABL2	hsa-miR-5006-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ABL2	hsa-miR-5006-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ABL2	hsa-miR-5006-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ABL2	hsa-miR-5006-5p	"LiverCancer(RIKEN,JP)"	Disrupted
BCL11A	hsa-miR-3913-3p	"LiverCancer(RIKEN,JP)"	Created
KIT	hsa-miR-4739	"LiverCancer(RIKEN,JP)"	Disrupted
KIT	hsa-miR-4739	"LiverCancer(RIKEN,JP)"	Disrupted
MAF	hsa-miR-193a-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MAF	hsa-miR-3190-5p	"LiverCancer(RIKEN,JP)"	Disrupted
MXI1	hsa-miR-335-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MXI1	hsa-miR-335-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MXI1	hsa-miR-335-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MLL	hsa-miR-548ah-5p	"LiverCancer(RIKEN,JP)"	Disrupted
MLL	hsa-miR-548ah-5p	"LiverCancer(RIKEN,JP)"	Disrupted
KLF6	hsa-miR-494	"LiverCancer(RIKEN,JP)"	Disrupted
KLF6	hsa-miR-494	"LiverCancer(RIKEN,JP)"	Disrupted
KLF6	hsa-miR-494	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-200b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
PBX1	hsa-miR-548ac	"LiverCancer(RIKEN,JP)"	Disrupted
PBX1	hsa-miR-3124-3p	"LiverCancer(RIKEN,JP)"	Disrupted
PBX1	hsa-miR-548ac	"LiverCancer(RIKEN,JP)"	Disrupted
PBX1	hsa-miR-548ac	"LiverCancer(RIKEN,JP)"	Disrupted
PLAG1	hsa-miR-374a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
PLAG1	hsa-miR-374a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
PLAG1	hsa-miR-374a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ZNF320	hsa-miR-10a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
CRKL	hsa-miR-3128	"LiverCancer(RIKEN,JP)"	Disrupted
CRKL	hsa-miR-3591-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TOP1	hsa-miR-32-5p	"LiverCancer(RIKEN,JP)"	Disrupted
TOP1	hsa-miR-32-5p	"LiverCancer(RIKEN,JP)"	Disrupted
CRK	hsa-miR-539-5p	"LiverCancer(NCC,JP)"	Disrupted
BCL11A	hsa-miR-548c-3p	"LiverCancer(NCC,JP)"	Disrupted
FOXO4	hsa-miR-1909-3p	"LiverCancer(NCC,JP)"	Disrupted
FOXO4	hsa-miR-1909-3p	"LiverCancer(NCC,JP)"	Disrupted
PBX1	hsa-miR-1237	"LiverCancer(NCC,JP)"	Disrupted
PBX1	hsa-miR-135b-3p	"LiverCancer(NCC,JP)"	Disrupted
AFF1	hsa-miR-548aw	"LiverCancer(NCC,JP)"	Disrupted
AFF1	hsa-miR-19b-3p	"LiverCancer(NCC,JP)"	Disrupted
AFF1	hsa-miR-548aw	"LiverCancer(NCC,JP)"	Disrupted
AFF4	hsa-miR-3158-5p	"LiverCancer(NCC,JP)"	Disrupted
AKT2	hsa-miR-3714	"LiverCancer(NCC,JP)"	Disrupted
AKT2	hsa-miR-3714	"LiverCancer(NCC,JP)"	Disrupted
AKT2	hsa-miR-3714	"LiverCancer(NCC,JP)"	Disrupted
PCM1	hsa-miR-18a-5p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-3666	"ProstateCancer(OICR,CA)"	Disrupted
KDSR	hsa-miR-193a-3p	"ProstateCancer(OICR,CA)"	Disrupted
LITAF	hsa-miR-1226-3p	"ProstateCancer(OICR,CA)"	Disrupted
KDSR	hsa-miR-222-5p	"ProstateCancer(OICR,CA)"	Disrupted
NRAS	hsa-miR-26a-5p	"ProstateCancer(OICR,CA)"	Disrupted
MLL	hsa-miR-3609	"LiverCancer(RIKEN,JP)"	Disrupted
MLL	hsa-miR-3609	"LiverCancer(RIKEN,JP)"	Disrupted
THRB	hsa-miR-3127-5p	"LiverCancer(RIKEN,JP)"	Disrupted
THRB	hsa-miR-3127-5p	"LiverCancer(RIKEN,JP)"	Disrupted
THRB	hsa-miR-3127-5p	"LiverCancer(RIKEN,JP)"	Disrupted
THRB	hsa-miR-3127-5p	"LiverCancer(RIKEN,JP)"	Disrupted
AKAP13	hsa-miR-526b-3p	"LiverCancer(RIKEN,JP)"	Created
AKAP13	hsa-miR-526b-3p	"LiverCancer(RIKEN,JP)"	Created
BTG1	hsa-miR-4707-5p	"LiverCancer(RIKEN,JP)"	Disrupted
AFF4	hsa-miR-519c-3p	"LiverCancer(RIKEN,JP)"	Disrupted
CRK	hsa-miR-5680	"LiverCancer(NCC,JP)"	Disrupted
CRK	hsa-miR-5680	"LiverCancer(NCC,JP)"	Disrupted
PDGFD	hsa-miR-495	"LiverCancer(NCC,JP)"	Disrupted
PDGFD	hsa-miR-495	"LiverCancer(NCC,JP)"	Disrupted
WWTR1	hsa-miR-196a-3p	"LiverCancer(NCC,JP)"	Disrupted
WWTR1	hsa-miR-196a-3p	"LiverCancer(NCC,JP)"	Disrupted
WWTR1	hsa-miR-196a-3p	"LiverCancer(NCC,JP)"	Disrupted
CRKL	hsa-miR-147a	"LiverCancer(NCC,JP)"	Disrupted
ARAF	hsa-miR-4437	"LiverCancer(NCC,JP)"	Disrupted
ARAF	hsa-miR-4437	"LiverCancer(NCC,JP)"	Disrupted
FGF5	hsa-miR-924	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
STIL	hsa-miR-4779	"ProstateCancer(OICR,CA)"	Disrupted
STIL	hsa-miR-4779	"ProstateCancer(OICR,CA)"	Disrupted
FGF5	hsa-miR-548ax	"ProstateCancer(OICR,CA)"	Disrupted
FGF5	hsa-miR-548ax	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-454-3p	"ProstateCancer(OICR,CA)"	Disrupted
SYK	hsa-miR-17-5p	"ProstateCancer(OICR,CA)"	Created
SYK	hsa-miR-17-5p	"ProstateCancer(OICR,CA)"	Created
SYK	hsa-miR-17-5p	"ProstateCancer(OICR,CA)"	Created
SYK	hsa-miR-17-5p	"ProstateCancer(OICR,CA)"	Created
MDM2	hsa-miR-4260	"ProstateCancer(OICR,CA)"	Disrupted
RNF213	hsa-miR-93-3p	"ProstateCancer(OICR,CA)"	Disrupted
NRAS	hsa-miR-514b-5p	"ProstateCancer(OICR,CA)"	Disrupted
KIT	hsa-miR-149-3p	"LiverCancer(RIKEN,JP)"	Disrupted
KIT	hsa-miR-149-3p	"LiverCancer(RIKEN,JP)"	Disrupted
KAT5	hsa-miR-4434	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-5703	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-4434	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-5703	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-4434	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-5703	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-4434	"LiverCancer(RIKEN,JP)"	Created
KAT5	hsa-miR-5703	"LiverCancer(RIKEN,JP)"	Created
ERBB4	hsa-miR-186-3p	"LiverCancer(RIKEN,JP)"	Disrupted
ERBB4	hsa-miR-186-3p	"LiverCancer(RIKEN,JP)"	Disrupted
FGFR2	hsa-miR-575	"GastricCancer(CCGC,CN)"	Disrupted
FGFR2	hsa-miR-575	"GastricCancer(CCGC,CN)"	Disrupted
FGFR2	hsa-miR-575	"GastricCancer(CCGC,CN)"	Disrupted
FGFR2	hsa-miR-575	"GastricCancer(CCGC,CN)"	Disrupted
FGFR2	hsa-miR-575	"GastricCancer(CCGC,CN)"	Disrupted
FGFR2	hsa-miR-575	"GastricCancer(CCGC,CN)"	Disrupted
PIK3R1	hsa-miR-4279	"LiverCancer(NCC,JP)"	Disrupted
PIK3R1	hsa-miR-4279	"LiverCancer(NCC,JP)"	Disrupted
PIK3R1	hsa-miR-4279	"LiverCancer(NCC,JP)"	Disrupted
PIK3R1	hsa-miR-4279	"LiverCancer(NCC,JP)"	Disrupted
MDM2	hsa-miR-548b-5p	"ProstateCancer(OICR,CA)"	Disrupted
ZNF320	hsa-miR-211-3p	"LiverCancer(RIKEN,JP)"	Disrupted
AKAP13	hsa-miR-106b-5p	"LiverCancer(RIKEN,JP)"	Disrupted
AKAP13	hsa-miR-20a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
AKAP13	hsa-miR-106b-5p	"LiverCancer(RIKEN,JP)"	Disrupted
AKAP13	hsa-miR-20a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
PIK3R1	hsa-miR-548n	"LiverCancer(RIKEN,JP)"	Disrupted
PIK3R1	hsa-miR-548n	"LiverCancer(RIKEN,JP)"	Disrupted
PIK3R1	hsa-miR-548n	"LiverCancer(RIKEN,JP)"	Disrupted
PIK3R1	hsa-miR-548n	"LiverCancer(RIKEN,JP)"	Disrupted
AFF4	hsa-miR-20b-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ARAF	hsa-miR-4269	"LiverCancer(NCC,JP)"	Disrupted
ARAF	hsa-miR-4269	"LiverCancer(NCC,JP)"	Disrupted
SPECC1	hsa-miR-3677-3p	"LiverCancer(NCC,JP)"	Disrupted
SPECC1	hsa-miR-3677-3p	"LiverCancer(NCC,JP)"	Disrupted
SPECC1	hsa-miR-3677-3p	"LiverCancer(NCC,JP)"	Disrupted
PML	hsa-miR-2114-3p	"ProstateCancer(OICR,CA)"	Created
TCTA	hsa-miR-4425	"ProstateCancer(OICR,CA)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MECOM	hsa-miR-556-3p	"LiverCancer(RIKEN,JP)"	Disrupted
ZNF320	hsa-miR-504	"LiverCancer(RIKEN,JP)"	Disrupted
RUNX1	hsa-miR-3133	"LiverCancer(RIKEN,JP)"	Disrupted
CRKL	hsa-miR-221-5p	"LiverCancer(RIKEN,JP)"	Disrupted
VAV2	hsa-miR-143-5p	"LiverCancer(NCC,JP)"	Disrupted
VAV2	hsa-miR-143-5p	"LiverCancer(NCC,JP)"	Disrupted
PDGFD	hsa-miR-330-3p	"LiverCancer(NCC,JP)"	Disrupted
PDGFD	hsa-miR-330-3p	"LiverCancer(NCC,JP)"	Disrupted
GNAS	hsa-miR-4661-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
SYK	hsa-miR-106b-5p	"ProstateCancer(OICR,CA)"	Disrupted
SYK	hsa-miR-106b-5p	"ProstateCancer(OICR,CA)"	Disrupted
SYK	hsa-miR-106b-5p	"ProstateCancer(OICR,CA)"	Disrupted
SYK	hsa-miR-106b-5p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-4524b-5p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-4524b-5p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-4524b-5p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-4524b-5p	"ProstateCancer(OICR,CA)"	Disrupted
SPECC1	hsa-miR-1251	"ProstateCancer(OICR,CA)"	Disrupted
SPECC1	hsa-miR-1251	"ProstateCancer(OICR,CA)"	Disrupted
SPECC1	hsa-miR-1251	"ProstateCancer(OICR,CA)"	Disrupted
MLLT6	hsa-miR-3122	"ProstateCancer(OICR,CA)"	Disrupted
TOP1	hsa-miR-518a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
TOP1	hsa-miR-527	"LiverCancer(RIKEN,JP)"	Disrupted
FURIN	hsa-miR-676-3p	"LiverCancer(RIKEN,JP)"	Disrupted
AFF4	hsa-miR-526b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
WISP1	hsa-miR-4329	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
ERBB4	hsa-miR-1285-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ERBB4	hsa-miR-1285-5p	"LiverCancer(RIKEN,JP)"	Disrupted
EGFR	hsa-miR-4452	"LiverCancer(RIKEN,JP)"	Disrupted
GAS7	hsa-miR-4711-5p	"LiverCancer(NCC,JP)"	Disrupted
GAS7	hsa-miR-4711-5p	"LiverCancer(NCC,JP)"	Disrupted
GAS7	hsa-miR-4711-5p	"LiverCancer(NCC,JP)"	Disrupted
GAS7	hsa-miR-4711-5p	"LiverCancer(NCC,JP)"	Disrupted
LITAF	hsa-miR-1226-3p	"ProstateCancer(OICR,CA)"	Disrupted
LITAF	hsa-miR-1226-3p	"ProstateCancer(OICR,CA)"	Disrupted
BTG1	hsa-miR-154-3p	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
TTC23	hsa-miR-429	"LiverCancer(RIKEN,JP)"	Disrupted
ERBB3	hsa-miR-4708-5p	"LiverCancer(RIKEN,JP)"	Disrupted
TOP1	hsa-miR-4670-3p	"LiverCancer(RIKEN,JP)"	Disrupted
EPS15	hsa-miR-5681b	"LiverCancer(RIKEN,JP)"	Disrupted
EPS15	hsa-miR-5681b	"LiverCancer(RIKEN,JP)"	Disrupted
FGF5	hsa-miR-573	"ProstateCancer(OICR,CA)"	Disrupted
FGF5	hsa-miR-573	"ProstateCancer(OICR,CA)"	Disrupted
MTCP1	hsa-miR-374b-5p	"LiverCancer(NCC,JP)"	Disrupted
WHSC1	hsa-miR-1184	"LiverCancer(NCC,JP)"	Disrupted
FGF5	hsa-miR-4742-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
RAF1	hsa-miR-5589-3p	"ColonAdenocarcinoma(TCGA,US)"	Created
CRKL	hsa-miR-4425	"ProstateCancer(OICR,CA)"	Disrupted
CCND2	hsa-miR-4720-3p	"LiverCancer(RIKEN,JP)"	Disrupted
AFF4	hsa-miR-106a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
AFF4	hsa-miR-17-5p	"LiverCancer(RIKEN,JP)"	Disrupted
RAF1	hsa-miR-4677-3p	"LiverCancer(NCC,JP)"	Disrupted
WHSC1	hsa-miR-1206	"LiverCancer(NCC,JP)"	Disrupted
WHSC1	hsa-miR-1206	"LiverCancer(NCC,JP)"	Disrupted
WHSC1	hsa-miR-1206	"LiverCancer(NCC,JP)"	Disrupted
WHSC1	hsa-miR-1206	"LiverCancer(NCC,JP)"	Disrupted
WDR11	hsa-miR-183-3p	"LiverCancer(NCC,JP)"	Disrupted
PML	hsa-miR-2467-5p	"ProstateCancer(OICR,CA)"	Disrupted
FGF5	hsa-miR-5585-5p	"ProstateCancer(OICR,CA)"	Disrupted
FGF5	hsa-miR-5585-5p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-374b-3p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-374b-3p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-374b-3p	"ProstateCancer(OICR,CA)"	Disrupted
GAS7	hsa-miR-374b-3p	"ProstateCancer(OICR,CA)"	Disrupted
PBX3	hsa-miR-624-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
PBX3	hsa-miR-624-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
PML	hsa-miR-151b	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
PML	hsa-miR-2467-5p	"ProstateCancer(OICR,CA)"	Disrupted
WNT5A	hsa-miR-744-5p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
WNT5A	hsa-miR-744-5p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
SS18	hsa-miR-4533	"ProstateCancer(OICR,CA)"	Disrupted
SS18	hsa-miR-4533	"ProstateCancer(OICR,CA)"	Disrupted
PBX1	hsa-miR-324-3p	"LiverCancer(RIKEN,JP)"	Created
RUNX1	hsa-miR-4478	"LiverCancer(RIKEN,JP)"	Disrupted
RUNX1	hsa-miR-4478	"LiverCancer(RIKEN,JP)"	Disrupted
LITAF	hsa-miR-3194-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
PDGFB	hsa-miR-3670	"BreastCarcinoma(WTSI,UK)"	Disrupted
PDGFB	hsa-miR-3670	"BreastCarcinoma(WTSI,UK)"	Disrupted
BCAS3	hsa-miR-4698	"LiverCancer(NCC,JP)"	Disrupted
BCAS3	hsa-miR-4698	"LiverCancer(NCC,JP)"	Disrupted
AKT2	hsa-miR-3910	"LiverCancer(NCC,JP)"	Disrupted
AKT2	hsa-miR-3910	"LiverCancer(NCC,JP)"	Disrupted
AKT2	hsa-miR-3910	"LiverCancer(NCC,JP)"	Disrupted
BTG1	hsa-miR-548t-5p	"LiverCancer(RIKEN,JP)"	Disrupted
RUNX1	hsa-miR-4419b	"LiverCancer(RIKEN,JP)"	Disrupted
RUNX1	hsa-miR-4419b	"LiverCancer(RIKEN,JP)"	Disrupted
ERBB3	hsa-miR-1273f	"LiverCancer(RIKEN,JP)"	Disrupted
ERBB4	hsa-miR-4733-5p	"LiverCancer(RIKEN,JP)"	Disrupted
ERBB4	hsa-miR-4733-5p	"LiverCancer(RIKEN,JP)"	Disrupted
RUNX1	hsa-miR-3929	"LiverCancer(RIKEN,JP)"	Disrupted
RUNX1	hsa-miR-3929	"LiverCancer(RIKEN,JP)"	Disrupted
BRI3BP	hsa-miR-4753-3p	"LiverCancer(NCC,JP)"	Disrupted
WISP1	hsa-miR-4251	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
MDM2	hsa-miR-5572	"ProstateCancer(OICR,CA)"	Disrupted
BCL2	hsa-miR-147a	"ProstateCancer(OICR,CA)"	Created
KAT6A	hsa-miR-3191-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-3191-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
KAT6A	hsa-miR-3191-5p	"BreastCarcinoma(WTSI,UK)"	Disrupted
PDGFD	hsa-miR-4516	"LiverCancer(NCC,JP)"	Disrupted
PDGFD	hsa-miR-4516	"LiverCancer(NCC,JP)"	Disrupted
RAF1	hsa-miR-1291	"LiverCancer(NCC,JP)"	Disrupted
AKAP13	hsa-miR-3622a-5p	"LiverCancer(NCC,JP)"	Disrupted
AKAP13	hsa-miR-3622a-5p	"LiverCancer(NCC,JP)"	Disrupted
MTCP1	hsa-miR-374a-5p	"LiverCancer(NCC,JP)"	Disrupted
PML	hsa-miR-151a-5p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
WHSC1	hsa-miR-188-3p	"ColonAdenocarcinoma(TCGA,US)"	Disrupted
KDSR	hsa-miR-30e-3p	"ProstateCancer(OICR,CA)"	Disrupted
AFF4	hsa-miR-519b-3p	"LiverCancer(RIKEN,JP)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
FGFR1	hsa-miR-106a-3p	"ProstateCancer(OICR,CA)"	Disrupted
RNF213	hsa-miR-4799-5p	"ProstateCancer(OICR,CA)"	Disrupted
MXI1	hsa-miR-3613-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MXI1	hsa-miR-3613-3p	"LiverCancer(RIKEN,JP)"	Disrupted
MXI1	hsa-miR-3613-3p	"LiverCancer(RIKEN,JP)"	Disrupted
BTG1	hsa-miR-513a-5p	"LiverCancer(RIKEN,JP)"	Disrupted
NR4A3	hsa-miR-5585-3p	"LiverCancer(NCC,JP)"	Disrupted
PBX1	hsa-miR-3182	"LiverCancer(NCC,JP)"	Disrupted
WWTR1	hsa-miR-4735-3p	"LiverCancer(NCC,JP)"	Disrupted
WWTR1	hsa-miR-4735-3p	"LiverCancer(NCC,JP)"	Disrupted
WWTR1	hsa-miR-4735-3p	"LiverCancer(NCC,JP)"	Disrupted
CRKL	hsa-miR-3613-3p	"LiverCancer(NCC,JP)"	Created
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
ABL2	hsa-miR-5685	"ProstateCancer(OICR,CA)"	Disrupted
MET	hsa-miR-3613-3p	"ProstateCancer(OICR,CA)"	Disrupted
MET	hsa-miR-3613-3p	"ProstateCancer(OICR,CA)"	Disrupted
NR4A3	hsa-miR-944	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Disrupted
MCF2	hsa-miR-106a-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Created
MCF2	hsa-miR-106a-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Created
MCF2	hsa-miR-106a-3p	"UterineCorpusEndometrioidCarcinoma(TCGA,US)"	Created
